"Product Id","Product Name","URL"
"547295","sweetbird-amaretto-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-amaretto-syrup-1-litre-p547295.html"
"535663","isi-thermo-whip-whipper-05-litre","https://www.puregusto.co.uk/isi-thermo-whip-whipper-05-litre-p535663.html"
"531588","harrogate-bottled-water-still-x-24","https://www.puregusto.co.uk/harrogate-bottled-water-still-x-24-p531588.html"
"531589","fairtrade-milano-filter-coffee","https://www.puregusto.co.uk/fairtrade-milano-filter-coffee-p531589.html"
"537074","sweetbird-syrups-fruit-flavours-1-ltr","https://www.puregusto.co.uk/sweetbird-syrups-fruit-flavours-1-ltr-p537074.html"
"538885","blendtec-wildside-plus-five-side-jar","https://www.puregusto.co.uk/blendtec-wildside-plus-five-side-jar-p538885.html"
"546037","nescafe-azera-americano-coffee-tin-500g","https://www.puregusto.co.uk/nescafe-azera-americano-coffee-tin-500g-p546037.html"
"548593","beetroot-cacao-latte-powder","https://www.puregusto.co.uk/beetroot-cacao-latte-powder-p548593.html"
"548594","green-matcha-latte-powder","https://www.puregusto.co.uk/green-matcha-latte-powder-p548594.html"
"531599","kenco-really-smooth-vending-coffee-10-x-300g","https://www.puregusto.co.uk/kenco-really-smooth-vending-coffee-10-x-300g-p531599.html"
"537983","cioccolato-suprema-hot-chocolate-2kg","https://www.puregusto.co.uk/cioccolato-suprema-hot-chocolate-2kg-p537983.html"
"537075","sweetbird-syrups-sugar-free-range-1-ltr","https://www.puregusto.co.uk/sweetbird-syrups-sugar-free-range-1-ltr-p537075.html"
"538133","americas-range-new-jersey-blend-6kg","https://www.puregusto.co.uk/americas-range-new-jersey-blend-6kg-p538133.html"
"547452","simply-cheesecake-syrup-1-litre","https://www.puregusto.co.uk/simply-cheesecake-syrup-1-litre-p547452.html"
"547453","simply-cherry-syrup-1-litre","https://www.puregusto.co.uk/simply-cherry-syrup-1-litre-p547453.html"
"540948","birchall-great-rift-breakfast-blend-prism-tea-bags","https://www.puregusto.co.uk/birchall-great-rift-breakfast-blend-prism-tea-bags-p540948.html"
"551001","coffeetek-vitro-x3-bean-to-cup-coffee-machine","https://www.puregusto.co.uk/coffeetek-vitro-x3-bean-to-cup-coffee-machine-p551001.html"
"547694","simply-passion-fruit-and-lemon-iced-tea-syrup-1-litre","https://www.puregusto.co.uk/simply-passion-fruit-and-lemon-iced-tea-syrup-1-litre-p547694.html"
"547594","simply-watermelon-syrup-1-litre","https://www.puregusto.co.uk/simply-watermelon-syrup-1-litre-p547594.html"
"531630","kraft-paper-carry-bags","https://www.puregusto.co.uk/kraft-paper-carry-bags-p531630.html"
